tag,seed,dep_var,window,estimate,std_error,p_value,n,n_states,lb,ub
25,148,fragmentation,+-3,-0.25495601704806425,0.0375735971633686,2.349533647965665e-6,133,19,-0.3286002674882667,-0.1813117666078618
25,148,fragmentation,+-4,-0.2585170748013194,0.038944278040343706,3.1333123943345733e-6,171,19,-0.3348478597603931,-0.18218628984224575
25,148,fragmentation,+-5,-0.2543988141397176,0.041144371608633164,7.763048268069217e-6,209,19,-0.3350417824926386,-0.1737558457867966
25,148,fragmentation,all,-0.3020114644891636,0.04390410944137077,1.9607979128231157e-6,304,19,-0.3880635189942503,-0.2159594099840769
26,149,fragmentation,+-2,-0.003922320035404135,0.022946094679179515,0.8661807038352831,95,19,-0.04889666560659599,0.04105202553578771
26,149,fragmentation,+-3,-0.13210935052121273,0.03303670258868156,8.419529041657138e-4,133,19,-0.19686128759502858,-0.06735741344739686
26,149,fragmentation,+-4,-0.18021177646343045,0.03403336945539655,4.923307763974371e-5,171,19,-0.2469171805960077,-0.11350637233085321
26,149,fragmentation,+-5,-0.21038876171609752,0.03627547623300322,1.702738540733766e-5,209,19,-0.28148869513278385,-0.1392888282994112
26,149,fragmentation,all,-0.29220393141881335,0.03733266301903579,3.340990220440668e-7,304,19,-0.3653759509361235,-0.2190319119015032
27,150,fragmentation,+-2,0.03218115611641359,0.03502145103809981,0.3702989816515868,95,19,-0.03646088791826203,0.10082320015108921
27,150,fragmentation,+-3,-0.168473810505177,0.04045977882546818,5.830657870630936e-4,133,19,-0.24777497700309464,-0.08917264400725938
27,150,fragmentation,+-4,-0.2507101864474916,0.04028994493855003,7.166226463827634e-6,171,19,-0.3296784785270497,-0.17174189436793352
27,150,fragmentation,+-5,-0.242925701829616,0.04048168332638894,1.124969098534722e-5,209,19,-0.32226980114933834,-0.16358160250989368
27,150,fragmentation,all,-0.28799795104961273,0.04238838319218679,2.30990605203288e-6,304,19,-0.37107918210629887,-0.20491671999292663
28,151,fragmentation,+-2,-0.31179469927934905,0.03866117097041609,2.184296096187395e-7,95,19,-0.3875705943813646,-0.2360188041773335
28,151,fragmentation,+-3,-0.3849896315924538,0.040385731222242385,1.8553387784500027e-8,133,19,-0.46414566478804886,-0.30583359839685875
28,151,fragmentation,+-4,-0.3995468761818466,0.03771750246334379,3.6531767668987145e-9,171,19,-0.4734731810100004,-0.32562057135369277
28,151,fragmentation,+-5,-0.39473375002330546,0.03920422886063135,8.037578580409622e-9,209,19,-0.4715740385901429,-0.317893461456468
28,151,fragmentation,all,-0.4185769121442371,0.04013020705759609,4.6508866676818335e-9,304,19,-0.4972321179771254,-0.33992170631134877
29,152,fragmentation,+-2,-0.10730580861554673,0.03630423322047689,0.008460743937479557,95,19,-0.17846210572768145,-0.036149511503412016
29,152,fragmentation,+-3,-0.21231581745521705,0.0365803676782978,1.6874858273993913e-5,133,19,-0.28401333810468077,-0.14061829680575336
29,152,fragmentation,+-4,-0.25600154087551197,0.03416271309324175,6.139996015290355e-7,171,19,-0.3229604585382658,-0.18904262321275814
29,152,fragmentation,+-5,-0.2536485533189045,0.037345096388156584,2.3200150364005705e-6,209,19,-0.3268449422396914,-0.18045216439811762
29,152,fragmentation,all,-0.2852087985957564,0.03984259842822411,1.1491956670991196e-6,304,19,-0.36330029151507565,-0.2071173056764371
30,153,fragmentation,+-2,0.15317772654608564,0.03499087088880999,3.6297637421840706e-4,95,19,0.08459561960401805,0.2217598334881532
30,153,fragmentation,+-3,-0.005875762724137526,0.039499430920773466,0.8834003440411564,133,19,-0.08329464732885351,0.07154312188057847
30,153,fragmentation,+-4,-0.13173368288439927,0.042238657878348594,0.005930311991577217,171,19,-0.2145214523259625,-0.048945913442836025
30,153,fragmentation,+-5,-0.1650440583454282,0.04155505891696873,8.944815815828286e-4,209,19,-0.2464919738226869,-0.0835961428681695
30,153,fragmentation,all,-0.21713516441390554,0.04275890044871812,7.842211852851913e-5,304,19,-0.30094260929339306,-0.13332771953441802
31,154,fragmentation,+-2,-0.16179346163568373,0.03180564669458157,7.694598566781077e-5,95,19,-0.2241325291570636,-0.09945439411430385
31,154,fragmentation,+-3,-0.28070282099515587,0.0380345877572864,7.577428583992429e-7,133,19,-0.3552506129994372,-0.2061550289908745
31,154,fragmentation,+-4,-0.3356787212167735,0.03665277949664795,3.394484298041032e-8,171,19,-0.4075181690302035,-0.2638392734033435
31,154,fragmentation,+-5,-0.32882087938827176,0.03662270629263787,4.563058249937588e-8,209,19,-0.40060138372184195,-0.25704037505470156
31,154,fragmentation,all,-0.37145179850053067,0.03786980664899417,1.2013304998584184e-8,304,19,-0.4456766195325592,-0.29722697746850213
32,155,fragmentation,+-2,-0.15386137923076917,0.03276055671142298,1.7980701621625477e-4,95,19,-0.21807207038515822,-0.08965068807638013
32,155,fragmentation,+-3,-0.2821003455195666,0.03273959567805315,8.381067400829148e-8,133,19,-0.3462699530485508,-0.2179307379905824
32,155,fragmentation,+-4,-0.3174655193415005,0.035335865677853455,4.5207577837025535e-8,171,19,-0.3867238160700933,-0.24820722261290776
32,155,fragmentation,+-5,-0.3208088936825634,0.036528035945520246,6.329235827363246e-8,209,19,-0.39240384413578305,-0.2492139432293437
32,155,fragmentation,all,-0.38045447397217447,0.04129059280117339,3.099399470619217e-8,304,19,-0.46138403586247434,-0.2995249120818746
33,156,fragmentation,+-2,-0.0984910388823171,0.025295844362561968,0.0010645713809854743,95,19,-0.14807089383293856,-0.04891118393169564
33,156,fragmentation,+-3,-0.22538097962908096,0.03282174215731018,2.0070399572368677e-6,133,19,-0.2897115942574089,-0.161050365000753
33,156,fragmentation,+-4,-0.30381245445399263,0.034765737627428656,6.812319187888584e-8,171,19,-0.3719533002037528,-0.23567160870423248
33,156,fragmentation,+-5,-0.3531894566806284,0.03723141968292648,1.9980424414037894e-8,209,19,-0.4261630392591643,-0.2802158741020925
33,156,fragmentation,all,-0.3927035513981271,0.03877379701136272,7.339946290681891e-9,304,19,-0.46870019354039805,-0.3167069092558562
34,157,fragmentation,+-2,-0.23625486422460487,0.033396951487877406,1.3484897578681913e-6,95,19,-0.3017128891408446,-0.17079683930836514
34,157,fragmentation,+-3,-0.33345593137673885,0.03557543759133838,2.3953635441953363e-8,133,19,-0.4031837890557621,-0.2637280736977156
34,157,fragmentation,+-4,-0.35085016116169243,0.0359486689324388,1.2967389853413477e-8,171,19,-0.42130955226927247,-0.2803907700541124
34,157,fragmentation,+-5,-0.3597546050799332,0.03482368998836103,5.400292108559259e-9,209,19,-0.4280090374571208,-0.29150017270274553
34,157,fragmentation,all,-0.3941468675411711,0.03643644233476328,2.630593302338103e-9,304,19,-0.46556229451730713,-0.3227314405650351
35,158,fragmentation,+-2,-0.0012468059837343166,0.02871341701666802,0.9658428797525114,95,19,-0.057525103336403635,0.055031491368934995
35,158,fragmentation,+-3,-0.18480397985924157,0.03193292026270762,1.7474519309243014e-5,133,19,-0.24739250357414852,-0.12221545614433463
35,158,fragmentation,+-4,-0.25303856246440476,0.03504008092431212,1.020270592332692e-6,171,19,-0.32171712107605654,-0.184360003852753
35,158,fragmentation,+-5,-0.29217013913569834,0.037253115094072406,3.2471762414203024e-7,209,19,-0.36518624472008027,-0.2191540335513164
35,158,fragmentation,all,-0.3116232159933044,0.0398302395359822,3.360608260623708e-7,304,19,-0.3896904854838295,-0.23355594650277928
36,159,fragmentation,+-2,-0.26791781426327255,0.029826441973851977,4.533271221585023e-8,95,19,-0.32637764053202245,-0.20945798799452267
36,159,fragmentation,+-3,-0.35407951433625,0.03662402361416122,1.4978698084499727e-8,133,19,-0.425862600620006,-0.282296428052494
36,159,fragmentation,+-4,-0.3598871675335492,0.0396800085660348,3.9255761605802216e-8,171,19,-0.4376599843229774,-0.282114350744121
36,159,fragmentation,+-5,-0.3350422287454205,0.03895649648886138,8.613489364493738e-8,209,19,-0.4113969618635888,-0.2586874956272522
36,159,fragmentation,all,-0.36298210999801106,0.041974065719306314,7.94715117273351e-8,304,19,-0.4452512788078514,-0.2807129411881707
37,160,fragmentation,+-2,-0.2358525551724082,0.033906314691390625,1.6902440494624846e-6,95,19,-0.30230893196753383,-0.16939617837728255
37,160,fragmentation,+-3,-0.3473169034681374,0.039296879239132124,5.7642794673262215e-8,133,19,-0.42433878677683634,-0.2702950201594384
37,160,fragmentation,+-4,-0.3748241764574542,0.03978659697698859,2.2187472879928e-8,171,19,-0.4528059065323518,-0.2968424463825566
37,160,fragmentation,+-5,-0.38491483415128636,0.038370609764142034,8.508770376639744e-9,209,19,-0.46012122928900473,-0.309708439013568
37,160,fragmentation,all,-0.41767140294568467,0.04108471811486234,6.926848398274498e-9,304,19,-0.49819745045081487,-0.33714535544055446
38,161,fragmentation,+-2,-0.22641740111429048,0.02751116227050781,1.6328663443484837e-7,95,19,-0.2803392791644858,-0.17249552306409519
38,161,fragmentation,+-3,-0.3282917876025972,0.033584468902234654,1.2659571011526733e-8,133,19,-0.3941173466509771,-0.2624662285542173
38,161,fragmentation,+-4,-0.3800540892867273,0.035010574041891854,2.4893548272411733e-9,171,19,-0.44867481440883533,-0.31143336416461925
38,161,fragmentation,+-5,-0.3800140135230859,0.03586667685079705,3.6421905910120147e-9,209,19,-0.4503127001506481,-0.30971532689552367
38,161,fragmentation,all,-0.4221094293836483,0.03872802911704433,2.3360716358674417e-9,304,19,-0.4980163664530552,-0.34620249231424144
39,162,fragmentation,+-2,0.045093644820014406,0.037863975622307616,0.24914658079886218,95,19,-0.029119747399708518,0.11930703703973733
39,162,fragmentation,+-3,-0.054277445006426374,0.03958500505220336,0.1871786165863343,133,19,-0.13186405490874495,0.023309164895892208
39,162,fragmentation,+-4,-0.14966943520686224,0.04160028812053581,0.002057251177973014,171,19,-0.23120599992311242,-0.06813287049061205
39,162,fragmentation,+-5,-0.19383384779819796,0.04320950001592548,2.857457697442726e-4,209,19,-0.27852446782941187,-0.10914322776698401
39,162,fragmentation,all,-0.2702629986508995,0.04525054103605868,1.1921262972096857e-5,304,19,-0.3589540590815745,-0.18157193822022447
40,163,fragmentation,+-2,-0.0910772394397583,0.03700651699250893,0.0241814584606055,95,19,-0.1636100127450758,-0.0185444661344408
40,163,fragmentation,+-3,-0.18433726656255783,0.03996284429484817,2.1612242432078322e-4,133,19,-0.26266444138046025,-0.10601009174465542
40,163,fragmentation,+-4,-0.24545354336185987,0.04360942476072422,2.433321434949312e-5,171,19,-0.33092801589287935,-0.1599790708308404
40,163,fragmentation,+-5,-0.25677515661795136,0.042461369422524285,1.0231651346784597e-5,209,19,-0.33999944068609894,-0.17355087254980378
40,163,fragmentation,all,-0.3164544832119963,0.04307952633780086,8.079153062779762e-7,304,19,-0.40089035483408597,-0.23201861158990664
41,164,fragmentation,+-2,-0.11803170162886253,0.03650281850009938,0.0046099627393373305,95,19,-0.18957722588905732,-0.04648617736866775
41,164,fragmentation,+-3,-0.24332038328200128,0.039846755934276876,9.069869282430623e-6,133,19,-0.32142002491318394,-0.16522074165081863
41,164,fragmentation,+-4,-0.30563210097108146,0.04195967347180501,9.070955503918586e-7,171,19,-0.38787306097581925,-0.22339114096634366
41,164,fragmentation,+-5,-0.31124563419277307,0.04220051141804962,7.645480792725386e-7,209,19,-0.3939586365721503,-0.22853263181339584
41,164,fragmentation,all,-0.3678743797361491,0.04447847592427593,1.5204278152372416e-7,304,19,-0.45505219254772994,-0.2806965669245683
42,165,fragmentation,+-2,-0.11948847636508433,0.035941980994856244,0.003771772545693834,95,19,-0.18993475911500257,-0.049042193615166096
42,165,fragmentation,+-3,-0.19523034975862175,0.03838036670673927,7.698198201123521e-5,133,19,-0.27045586850383074,-0.12000483101341278
42,165,fragmentation,+-4,-0.26328350972512177,0.04097429010363563,4.7703549497149365e-6,171,19,-0.34359311832824757,-0.18297390112199594
42,165,fragmentation,+-5,-0.2670920384062296,0.04194115813527575,5.348515563514544e-6,209,19,-0.34929670835137006,-0.1848873684610891
42,165,fragmentation,all,-0.32226536884691026,0.04547133426031277,1.3153461757475771e-6,304,19,-0.41138918399712326,-0.23314155369669726
43,166,fragmentation,+-2,-0.001343353597380682,0.0321193571784296,0.967099601705081,95,19,-0.06429729366710268,0.06161058647234132
43,166,fragmentation,+-3,-0.15619411672336284,0.0384990283549282,7.395746501935381e-4,133,19,-0.2316522122990221,-0.08073602114770356
43,166,fragmentation,+-4,-0.21029862772808106,0.041603676540019244,8.246886294982367e-5,171,19,-0.2918418337465188,-0.12875542170964333
43,166,fragmentation,+-5,-0.22135979545605938,0.041499427550758035,4.5316396882723014e-5,209,19,-0.30269867345554513,-0.14002091745657363
43,166,fragmentation,all,-0.29599797604517614,0.04265722196557989,1.7464220013648037e-6,304,19,-0.3796061310977127,-0.21238982099263956
44,167,fragmentation,+-2,0.08662707065987532,0.029400705798029607,0.00863321723639828,95,19,0.029001687295737294,0.14425245402401335
44,167,fragmentation,+-3,-0.08178951665561242,0.03414769182619333,0.02770004674841563,133,19,-0.14871899263495136,-0.014860040676273487
44,167,fragmentation,+-4,-0.1634336129841285,0.03795620967734262,4.255456936163063e-4,171,19,-0.23782778395172005,-0.08903944201653698
44,167,fragmentation,+-5,-0.2099841688298326,0.03852263647790021,3.536003811953421e-5,209,19,-0.285488536326517,-0.13447980133314819
44,167,fragmentation,all,-0.2771636966422193,0.04240351357355121,3.829085894558369e-6,304,19,-0.3602745832463797,-0.1940528100380589
45,168,fragmentation,+-2,-0.09196733410144955,0.042343414163507884,0.043467184447372485,95,19,-0.174960425861925,-0.008974242340974103
45,168,fragmentation,+-3,-0.22413780062411584,0.045155347942833476,1.004348773614527e-4,133,19,-0.31264228259206944,-0.13563331865616224
45,168,fragmentation,+-4,-0.3008966994349458,0.04650270744212917,4.362469297057018e-6,171,19,-0.39204200602151895,-0.20975139284837263
45,168,fragmentation,+-5,-0.31621994386018426,0.04673697339570225,2.4406295548065933e-6,209,19,-0.40782441171576067,-0.22461547600460785
45,168,fragmentation,all,-0.37115336759233164,0.048506050583408455,4.5925403314941196e-7,304,19,-0.46622522673581224,-0.27608150844885104
46,169,fragmentation,+-2,-0.0798719553665872,0.0280361993029327,0.010657241478000528,95,19,-0.1348229060003353,-0.024921004732839105
46,169,fragmentation,+-3,-0.15233735888055722,0.030745701054452776,1.0240316073089595e-4,133,19,-0.21259893294728466,-0.09207578481382978
46,169,fragmentation,+-4,-0.23028481168444084,0.0358771971894756,4.836218577218132e-6,171,19,-0.300604118175813,-0.15996550519306868
46,169,fragmentation,+-5,-0.26506842984836354,0.034320163377658794,4.0302030419209427e-7,209,19,-0.33233595006857475,-0.1978009096281523
46,169,fragmentation,all,-0.342721299777812,0.038238437866311016,4.684649312136327e-8,304,19,-0.4176686379957816,-0.26777396155984245
47,170,fragmentation,+-2,0.15290209365362564,0.0300808432733864,7.75960793263779e-5,95,19,0.0939436408377883,0.21186054646946298
47,170,fragmentation,+-3,-0.052648457739692976,0.03648451584515341,0.16618798741641821,133,19,-0.12415810879619366,0.018861193316807696
47,170,fragmentation,+-4,-0.1566718665181542,0.04052366386406631,0.001131560543933348,171,19,-0.23609824769172416,-0.07724548534458424
47,170,fragmentation,+-5,-0.2158596831139308,0.04061645620568796,4.7234186150572796e-5,209,19,-0.2954679372770792,-0.1362514289507824
47,170,fragmentation,all,-0.28882691430793495,0.04265975836475173,2.419219238153597e-6,304,19,-0.3724400407028483,-0.20521378791302156
48,171,fragmentation,+-2,-0.06673490908511207,0.02744724359266837,0.025712185317124808,95,19,-0.12053150652674208,-0.01293831164348206
48,171,fragmentation,+-3,-0.24403328584934847,0.03349781955172434,9.052237418913298e-7,133,19,-0.3096890121707282,-0.17837755952796877
48,171,fragmentation,+-4,-0.31016973882321386,0.03729506446515612,1.4038164926705638e-7,171,19,-0.38326806517491985,-0.23707141247150787
48,171,fragmentation,+-5,-0.335180391300316,0.036226269369953094,2.912038569550853e-8,209,19,-0.4061838792654241,-0.26417690333520794
48,171,fragmentation,all,-0.39857341923248396,0.03625329743622923,2.0379351536687625e-9,304,19,-0.46962988220749324,-0.3275169562574747
49,172,fragmentation,+-2,-0.2289982310937555,0.03006447752327276,4.894174191600716e-7,95,19,-0.2879246070393701,-0.17007185514814088
49,172,fragmentation,+-3,-0.29668066098022156,0.03508001939441968,1.1006418079270281e-7,133,19,-0.36543749899328415,-0.22792382296715896
49,172,fragmentation,+-4,-0.3534421475160274,0.037002313747818226,1.7998881349593175e-8,171,19,-0.4259666824617512,-0.2809176125703037
